Minutes,Torq (N-m),Km/h,Watts,Km,Cadence,Hrate,ID,Altitude (m)
60.96666057,27.4023,40.6008,264,37.6095,92,0,3,0
60.9999939,28.6479,41.1984,276,37.6324,92,0,3,0
61.03332723,27.1241,41.8032,267,37.6556,94,0,3,0
61.06666056,24.024,42.1992,239,37.6791,95,0,3,0
61.09999389,28.0511,42.7968,282,37.7028,96,0,3,0
61.13332722,28.5494,43.4016,290,37.727,97,0,3,0
61.16666055,23.5809,43.6032,242,37.7512,98,0,3,0
61.19999388,25.3349,43.2,260,37.7752,98,0,3,0
61.23332721,28.6479,43.6032,294,37.7994,98,0,3,0
61.26666054,24.8085,42.7968,252,37.8232,97,0,3,0
61.29999387,28.7463,42.7968,292,37.847,97,0,3,0
61.3333272,26.8385,41.8032,267,37.8702,95,0,3,0
61.36666053,27.9291,41.1984,272,37.8931,93,0,3,0
61.39999386,35.2909,40.0032,340,37.9153,92,0,3,0
61.43332719,49.6354,41.1984,473,37.9382,91,0,3,0
61.46666052,28.7863,38.8008,208,37.9597,69,0,3,0
61.49999385,34.0736,38.3976,314,37.9811,88,0,3,0
61.53332718,30.2024,38.0016,272,38.0022,86,0,3,0
61.56666051,32.4676,37.5984,289,38.0231,85,0,3,0
61.59999384,32.6747,36.5976,284,38.0434,83,0,3,0
61.63332717,34.1213,36.2016,293,38.0635,82,0,3,0
61.6666605,37.254,36,316,38.0835,81,0,3,0
61.69999383,36.0751,36,306,38.1035,81,0,3,0
61.73332716,36.2873,35.2008,304,38.1231,80,0,3,0
61.76666049,38.0763,35.4024,315,38.1427,79,0,3,0
61.79999382,45.1003,35.7984,392,38.1626,83,0,3,0
61.83332715,39.8436,36.5976,363,38.183,87,0,3,0
61.86666048,41.0942,37.2024,383,38.2036,89,0,3,0
61.89999381,38.0911,38.0016,359,38.2247,90,0,3,0
61.93332714,36.9516,38.3976,356,38.2461,92,0,3,0
61.96666047,33.1658,39.1968,323,38.2678,93,0,3,0
61.9999938,41.4161,40.0032,386,38.2901,89,0,3,0
62.03332713,36.9379,40.8024,352,38.3127,91,0,3,0
62.06666046,33.6301,41.1984,324,38.3356,92,0,3,0
62.09999379,35.6302,41.9976,347,38.359,93,0,3,0
62.13332712,33.5733,42.6024,334,38.3826,95,0,3,0
62.16666045,30.2394,42.6024,304,38.4063,96,0,3,0
62.19999378,37.3019,42.4008,375,38.4298,96,0,3,0
62.23332711,31.4624,41.9976,313,38.4532,95,0,3,0
62.26666044,31.2614,41.9976,311,38.4765,95,0,3,0
62.29999377,32.4676,41.9976,323,38.4998,95,0,3,0
62.3333271,27.3411,42.1992,272,38.5233,95,0,3,0
62.36666043,29.0586,41.9976,283,38.5466,93,0,3,0
62.39999376,31.0352,42.1992,286,38.5701,88,0,3,0
62.43332709,45.5183,43.4016,429,38.5942,90,0,3,0
62.46666042,42.6046,43.7976,406,38.6185,91,0,3,0
62.49999375,30.8276,43.6032,297,38.6427,92,0,3,0
62.53332708,28.2327,43.6032,272,38.667,92,0,3,0
62.56666041,25.7416,43.6032,248,38.6912,92,0,3,0
62.59999374,33.1111,43.7976,319,38.7155,92,0,3,0
62.63332707,30.2219,43.2,288,38.7395,91,0,3,0
62.6666604,31.796,43.4016,303,38.7636,91,0,3,0
62.69999373,27.7035,42.7968,264,38.7874,91,0,3,0
62.73332706,30.0121,42.9984,286,38.8113,91,0,3,0
62.76666039,31.4376,42.6024,293,38.835,89,0,3,0
62.79999372,35.6507,42.6024,336,38.8586,90,0,3,0
62.83332705,32.1493,42.7968,303,38.8824,90,0,3,0
62.86666038,31.6188,42.7968,298,38.9062,90,0,3,0
62.89999371,30.5577,42.6024,288,38.9298,90,0,3,0
62.93332704,35.0141,42.9984,330,38.9537,90,0,3,0
62.96666037,34.9441,42.9984,333,38.9776,91,0,3,0
62.9999937,32.7404,42.9984,312,39.0015,91,0,3,0
63.03332703,30.4318,43.2,290,39.0255,91,0,3,0
63.06666036,31.5861,42.7968,301,39.0493,91,0,3,0
63.09999369,38.1972,43.4016,364,39.0734,91,0,3,0
63.13332702,35.9935,43.6032,343,39.0976,91,0,3,0
63.16666035,30.5368,43.2,291,39.1216,91,0,3,0
63.19999368,30.3269,43.2,289,39.1456,91,0,3,0
63.23332701,30.3269,42.9984,289,39.1695,91,0,3,0
63.26666034,30.77,42.6024,290,39.1932,90,0,3,0
63.29999367,32.6178,42.4008,304,39.2167,89,0,3,0
63.333327,31.0352,41.9976,286,39.2401,88,0,3,0
63.36666033,33.8566,41.8032,312,39.2633,88,0,3,0
63.39999366,37.8753,42.1992,353,39.2867,89,0,3,0
63.43332699,33.6908,42.4008,314,39.3103,89,0,3,0
63.46666032,31.3303,41.9976,292,39.3336,89,0,3,0
63.49999365,31.2522,41.6016,288,39.3567,88,0,3,0
63.53332698,30.9529,40.6008,282,39.3793,87,0,3,0
63.56666031,31.868,40.6008,287,39.4018,86,0,3,0
63.59999364,32.6453,40.6008,294,39.4244,86,0,3,0
63.63332697,37.531,40.8024,338,39.4471,86,0,3,0
63.6666603,36.441,41.4,332,39.4701,87,0,3,0
63.69999363,32.1603,41.4,293,39.4931,87,0,3,0
63.73332696,31.0627,41.4,283,39.5161,87,0,3,0
63.76666029,28.8674,41.4,263,39.5391,87,0,3,0
63.79999362,33.5311,41.6016,309,39.5622,88,0,3,0
63.83332695,34.9417,42.4008,322,39.5857,88,0,3,0
63.86666028,36.2659,42.7968,338,39.6095,89,0,3,0
63.89999361,40.107,43.4016,378,39.6336,90,0,3,0
63.93332694,34.6681,43.7976,334,39.658,92,0,3,0
63.96666027,33.0074,44.2008,318,39.6825,92,0,3,0
63.9999936,33.7273,44.5968,332,39.7073,94,0,3,0
64.03332693,29.9211,45,282,39.7323,90,0,3,0
64.06666026,32.88,45.5976,303,39.7576,88,0,3,0
64.09999359,29.0771,45.7992,271,39.7831,89,0,3,0
64.13332692,31.831,46.2024,300,39.8087,90,0,3,0
64.16666025,29.6973,46.3968,283,39.8345,91,0,3,0
64.19999358,31.6911,46.8,302,39.8605,91,0,3,0
64.23332691,32.5922,47.3976,314,39.8868,92,0,3,0
64.26666024,32.2808,47.2032,311,39.9131,92,0,3,0
64.29999357,32.0363,47.8008,312,39.9396,93,0,3,0
64.3333269,28.5452,47.5992,278,39.9661,93,0,3,0
64.36666023,34.3368,48.8016,338,39.9932,94,0,3,0
64.39999356,31.8645,48.3984,317,40.0201,95,0,3,0
64.43332689,25.3308,48.3984,252,40.0469,95,0,3,0
64.46666022,25.1297,48.6,250,40.0739,95,0,3,0
64.49999355,0,45.7992,0,40.0994,0,0,3,0
64.53332688,0,40.1976,0,40.1217,0,0,3,0
64.56666021,0,32.4,0,40.1397,0,0,3,0
64.59999354,0,30.0024,0,40.1564,0,0,3,0
64.63332687,55.3859,32.9976,348,40.1747,60,0,3,0
64.6666602,61.7624,34.6032,401,40.1939,62,0,3,0
64.69999353,0,33.4008,0,40.2125,0,0,3,0
64.73332686,0,30.3984,0,40.2294,0,0,3,0
64.76666019,58.5597,30.0024,417,40.2461,68,0,3,0
64.79999352,49.9934,30.1968,356,40.2628,68,0,3,0
64.83332685,37.5431,30.0024,287,40.2795,73,0,3,0
64.86666018,27.12,29.2032,213,40.2957,75,0,3,0
64.89999351,45.7093,29.8008,359,40.3123,75,0,3,0
64.93332684,43.902,30.3984,354,40.3292,77,0,3,0
64.96666017,43.4615,30.8016,355,40.3463,78,0,3,0
64.9999935,40.107,31.3992,336,40.3637,80,0,3,0
65.03332683,36.5668,32.1984,314,40.3816,82,0,3,0
65.06666016,34.0048,32.4,292,40.3996,82,0,3,0
65.09999349,37.2655,31.9968,320,40.4174,82,0,3,0
65.13332682,39.0224,31.6008,331,40.4349,81,0,3,0
65.16666015,38.0793,31.3992,323,40.4524,81,0,3,0
65.19999348,37.8391,31.6008,317,40.4699,80,0,3,0
65.23332681,34.7654,30.8016,233,40.4871,64,0,3,0
65.26666014,39.0327,31.0032,327,40.5043,80,0,3,0
65.29999347,37.2423,31.0032,312,40.5215,80,0,3,0
65.3333268,37.0035,31.8024,310,40.5392,80,0,3,0
65.36666013,37.382,32.4,321,40.5572,82,0,3,0
65.39999346,35.9235,33.1992,316,40.5756,84,0,3,0
65.43332679,34.0888,33.6024,307,40.5943,86,0,3,0
65.46666012,34.644,33.1992,312,40.6127,86,0,3,0
65.49999345,33.4787,32.9976,298,40.6311,85,0,3,0
65.53332678,35.3551,32.1984,311,40.649,84,0,3,0
65.56666011,35.6352,32.1984,306,40.6668,82,0,3,0
65.59999344,34.9365,31.9968,300,40.6846,82,0,3,0
65.63332677,32.6074,31.9968,280,40.7024,82,0,3,0
65.6666601,35.132,31.8024,298,40.7201,81,0,3,0
65.69999343,36.0486,31.3992,302,40.7375,80,0,3,0
65.73332676,38.794,31.1976,325,40.7548,80,0,3,0
65.76666009,37.4719,31.0032,310,40.7721,79,0,3,0
65.79999342,36.461,29.3976,294,40.7884,77,0,3,0
65.83332675,37.9391,28.5984,294,40.8043,74,0,3,0
65.86666008,38.0646,27.7992,287,40.8197,72,0,3,0
65.89999341,42.8354,26.4024,314,40.8344,70,0,3,0
65.93332674,47.0338,26.2008,330,40.8489,67,0,3,0
65.96666007,47.0338,26.2008,330,40.8635,67,0,3,0
65.9999934,45.3592,26.5968,323,40.8783,68,0,3,0
66.03332673,37.081,26.2008,299,40.8928,77,0,3,0
66.06666006,29.2845,25.6032,276,40.9071,90,0,3,0
66.09999339,35.1278,24.1992,309,40.9205,84,0,3,0
66.13332672,0,21.3984,0,40.9324,0,0,3,0
66.16666005,54.4179,23.6016,416,40.9455,73,0,3,0
66.19999338,43.0308,25.7976,365,40.9598,81,0,3,0
66.23332671,37.0996,26.7984,338,40.9747,87,0,3,0
66.26666004,31.974,27.2016,298,40.9898,89,0,3,0
66.29999337,31.9371,27.7992,301,41.0053,90,0,3,0
66.3333267,30.8276,28.2024,297,41.0209,92,0,3,0
66.36666003,33.2616,28.3968,310,41.0367,89,0,3,0
66.39999336,38.746,28.3968,353,41.0525,87,0,3,0
66.43332669,34.0888,28.0008,307,41.0681,86,0,3,0
66.46666002,35.6133,27.2016,317,41.0832,85,0,3,0
66.49999335,33.7719,26.4024,290,41.0978,82,0,3,0
66.53332668,41.8975,26.2008,351,41.1124,80,0,3,0
66.56666001,42.1363,25.6032,353,41.1266,80,0,3,0
66.59999334,38.5645,25.2,315,41.1406,78,0,3,0
66.63332667,37.081,24.9984,299,41.1545,77,0,3,0
66.66666,36.2129,25.2,292,41.1685,77,0,3,0
66.69999333,34.6007,25.4016,279,41.1826,77,0,3,0
66.73332666,33.539,25.7976,288,41.1969,82,0,3,0
66.76665999,30.6466,26.2008,276,41.2115,86,0,3,0
66.79999332,28.1985,25.2,251,41.2255,85,0,3,0
66.83332665,24.9662,22.6008,217,41.2381,83,0,3,0
66.86665998,0,16.7976,0,41.2474,0,0,3,0
66.89999331,66.1977,20.2032,409,41.2586,59,0,3,0
66.93332664,51.0622,23.1984,385,41.2715,72,0,3,0
66.96665997,38.8016,24.9984,321,41.2854,79,0,3,0
66.9999933,33.9403,25.9992,295,41.2998,83,0,3,0
67.03332663,33.1481,27,302,41.3148,87,0,3,0
67.06665996,31.1664,28.8,297,41.3308,91,0,3,0
67.09999329,29.0458,29.5992,292,41.3473,96,0,3,0
67.13332662,0,29.3976,0,41.3636,0,0,3,0
67.16665995,0,28.8,0,41.3796,0,0,3,0
67.19999328,35.3221,28.3968,344,41.3954,93,0,3,0
67.23332661,31.5861,29.0016,301,41.4115,91,0,3,0
67.26665994,31.5449,29.2032,294,41.4277,89,0,3,0
67.29999327,29.6135,29.0016,276,41.4438,89,0,3,0
67.3333266,28.9734,28.5984,267,41.4597,88,0,3,0
67.36665993,30.7097,28.2024,283,41.4754,88,0,3,0
67.39999326,35.0515,26.4024,312,41.4901,85,0,3,0
67.43332659,38.3122,24.6024,333,41.5037,83,0,3,0
67.46665992,38.3122,24.6024,333,41.5174,83,0,3,0
67.49999325,42.3597,23.1984,346,41.5303,78,0,3,0
67.53332658,37.4985,21.8016,322,41.5424,82,0,3,0
67.56665991,35.4359,20.5992,308,41.5538,83,0,3,0
67.59999324,38.5598,19.5984,319,41.5647,79,0,3,0
67.63332657,46.1131,19.5984,367,41.5756,76,0,3,0
67.6666599,46.3459,18.7992,364,41.5861,75,0,3,0
67.69999323,46.7141,18,362,41.5961,74,0,3,0
67.73332656,46.6303,17.5968,376,41.6058,77,0,3,0
67.76665989,46.2387,17.4024,368,41.6155,76,0,3,0
67.79999322,44.9454,17.2008,353,41.6251,75,0,3,0
67.83332655,45.6535,16.6032,349,41.6343,73,0,3,0
67.86665988,47.612,16.2,354,41.6433,71,0,3,0
67.89999321,48.419,16.6032,360,41.6525,71,0,3,0
67.93332654,45.8635,16.4016,341,41.6616,71,0,3,0
67.96665987,44.2496,16.2,329,41.6706,71,0,3,0
67.9999932,44.7453,16.2,328,41.6796,70,0,3,0
68.03332653,45.1545,16.4016,331,41.6887,70,0,3,0
68.06665986,42.0434,16.6032,317,41.698,72,0,3,0
68.09999319,41.0216,16.4016,305,41.7071,71,0,3,0
68.13332652,41.6455,16.7976,314,41.7164,72,0,3,0
68.16665985,40.054,16.6032,302,41.7256,72,0,3,0
68.19999318,41.6455,16.6032,314,41.7348,72,0,3,0
68.23332651,40.054,16.6032,302,41.7441,72,0,3,0
68.26665984,42.0434,16.7976,317,41.7534,72,0,3,0
68.29999317,40.6826,16.9992,311,41.7628,73,0,3,0
68.3333265,40.9071,17.5968,317,41.7726,74,0,3,0
68.36665983,42.4692,17.7984,338,41.7825,76,0,3,0
68.39999316,40.5845,17.2008,323,41.7921,76,0,3,0
68.43332649,43.6171,16.7976,338,41.8014,74,0,3,0
68.46665982,44.922,15.7968,334,41.8102,71,0,3,0
68.49999315,47.0545,15.7968,340,41.819,69,0,3,0
68.53332648,44.2357,15.1992,315,41.8274,68,0,3,0
68.56665981,46.9395,14.8032,349,41.8356,71,0,3,0
68.59999314,46.9161,14.1984,339,41.8435,69,0,3,0
68.63332647,48.6146,13.9968,336,41.8513,66,0,3,0
68.6666598,48.3166,13.9968,339,41.8591,67,0,3,0
68.69999313,48.1741,14.1984,338,41.8669,67,0,3,0
68.73332646,49.7125,14.4,354,41.8749,68,0,3,0
68.76665979,49.7419,13.9968,349,41.8827,67,0,3,0
68.79999312,48.0359,13.9968,332,41.8905,66,0,3,0
68.83332645,48.4699,13.9968,335,41.8983,66,0,3,0
68.86665978,48.3166,14.1984,339,41.9062,67,0,3,0
68.89999311,48.7442,13.9968,342,41.9139,67,0,3,0
68.93332644,51.8798,14.4,364,41.9219,67,0,3,0
68.96665977,49.0104,14.4,349,41.9299,68,0,3,0
68.9999931,48.1678,14.1984,343,41.9378,68,0,3,0
69.03332643,50.7395,14.1984,356,41.9457,67,0,3,0
69.06665976,48.8867,14.1984,343,41.9536,67,0,3,0
69.09999309,47.604,14.1984,334,41.9615,67,0,3,0
69.13332642,48.5891,14.4,346,41.9695,68,0,3,0
69.16665975,50.2742,14.6016,358,41.9776,68,0,3,0
69.19999308,48.1678,14.1984,343,41.9855,68,0,3,0
69.23332641,49.2912,14.4,351,41.9935,68,0,3,0
69.26665974,49.2912,14.1984,351,42.0014,68,0,3,0
69.29999307,49.0104,14.4,349,42.0094,68,0,3,0
69.3333264,48.5891,14.4,346,42.0174,68,0,3,0
69.36665973,46.8913,13.9968,329,42.0252,67,0,3,0
69.39999306,48.8867,14.1984,343,42.033,67,0,3,0
69.43332639,49.3143,14.1984,346,42.0409,67,0,3,0
69.46665972,48.8867,14.1984,343,42.0488,67,0,3,0
69.49999305,47.6061,14.1984,339,42.0567,68,0,3,0
69.53332638,49.2912,14.4,351,42.0647,68,0,3,0
69.56665971,49.2912,14.4,351,42.0727,68,0,3,0
69.59999304,48.5769,14.6016,351,42.0808,69,0,3,0
69.63332637,46.5009,14.4,336,42.0888,69,0,3,0
69.6666597,48.0273,14.4,342,42.0968,68,0,3,0
69.69999303,50.4749,14.9976,370,42.1052,70,0,3,0
69.73332636,53.5022,15.6024,409,42.1138,73,0,3,0
69.76665969,48.2697,15.4008,369,42.1224,73,0,3,0
69.79999302,45.757,14.9976,345,42.1307,72,0,3,0
69.83332635,48.8225,14.9976,363,42.139,71,0,3,0
69.86665968,50.9744,15.1992,379,42.1475,71,0,3,0
69.89999301,48.6749,15.1992,367,42.1559,72,0,3,0
69.93332634,46.536,14.9976,346,42.1643,71,0,3,0
69.96665967,46.536,14.8032,346,42.1725,71,0,3,0
69.999993,46.6393,14.4,337,42.1805,69,0,3,0
70.03332633,47.7465,14.6016,340,42.1886,68,0,3,0
70.06665966,47.0443,14.4,335,42.1966,68,0,3,0
70.09999299,49.7125,14.6016,354,42.2047,68,0,3,0
70.13332632,46.7916,14.6016,343,42.2128,70,0,3,0
70.16665965,48.0233,14.6016,347,42.2209,69,0,3,0
70.19999298,46.0857,14.4,333,42.2289,69,0,3,0
70.23332631,49.4072,14.8032,357,42.2372,69,0,3,0
70.26665964,48.0193,14.9976,352,42.2455,70,0,3,0
70.29999297,47.6101,14.8032,349,42.2537,70,0,3,0
70.3333263,47.6081,14.4,344,42.2617,69,0,3,0
70.36665963,47.8869,14.4,341,42.2697,68,0,3,0
70.39999296,48.5769,14.9976,351,42.278,69,0,3,0
70.43332629,45.2554,14.8032,327,42.2863,69,0,3,0
70.46665962,45.998,14.9976,342,42.2946,71,0,3,0
70.49999295,39.5235,15.1992,298,42.303,72,0,3,0
70.53332628,42.5739,15.4008,321,42.3116,72,0,3,0
70.56665961,43.6171,16.2,338,42.3206,74,0,3,0
70.59999294,37.3402,16.7976,305,42.3299,78,0,3,0
70.63332627,40.489,17.7984,318,42.3398,75,0,3,0
70.6666596,39.2582,18.5976,296,42.3502,72,0,3,0
70.69999293,39.4704,20.0016,310,42.3613,75,0,3,0
70.73332626,33.2412,21.0024,275,42.3729,79,0,3,0
70.76665959,30.6942,22.1976,270,42.3853,84,0,3,0
70.79999292,26.29,23.1984,223,42.3982,81,0,3,0
70.83332625,36.5364,24.7968,264,42.4119,69,0,3,0
70.86665958,34.5839,26.5968,268,42.4267,74,0,3,0
70.89999291,32.9885,27.5976,266,42.442,77,0,3,0
70.93332624,28.7673,28.5984,241,42.4579,80,0,3,0
70.96665957,28.0726,29.2032,244,42.4741,83,0,3,0
70.9999929,27.4121,30.0024,244,42.4908,85,0,3,0
71.03332623,25.7609,30.1968,232,42.5076,86,0,3,0
71.06665956,27.221,31.0032,248,42.5248,87,0,3,0
71.09999289,30.8078,31.6008,271,42.5424,84,0,3,0
71.13332622,33.1278,31.8024,281,42.56,81,0,3,0
71.16665955,35.9845,32.6016,309,42.5782,82,0,3,0
71.19999288,33.8773,33.4008,298,42.5967,84,0,3,0
71.23332621,33.4225,33.9984,301,42.6156,86,0,3,0
71.26665954,0,33.7968,0,42.6344,0,0,3,0
71.29999287,0,34.7976,0,42.6537,0,0,3,0
71.3333262,0,38.0016,0,42.6748,0,0,3,0
71.36665953,0,42.1992,0,42.6983,0,0,3,0
71.39999286,0,45.4032,0,42.7235,0,0,3,0
71.43332619,0,48.0024,0,42.7502,0,0,3,0
71.46665952,0,47.3976,0,42.7765,0,0,3,0
71.49999285,0,34.2,0,42.7955,0,0,3,0
71.53332618,0,27,0,42.8105,0,0,3,0
71.56665951,0,25.9992,0,42.8249,0,0,3,0
71.59999284,0,28.8,0,42.8409,0,0,3,0
71.63332617,0,28.2024,0,42.8566,0,0,3,0
71.6666595,0,23.8032,0,42.8698,0,0,3,0
71.69999283,0,22.0032,0,42.882,0,0,3,0
71.73332616,0,27.7992,0,42.8975,0,0,3,0
71.76665949,0,28.3968,0,42.9133,0,0,3,0
71.79999282,0,24.1992,0,42.9267,0,0,3,0
71.83332615,0,21.8016,0,42.9388,0,0,3,0
71.86665948,0,24.9984,0,42.9527,0,0,3,0
71.89999281,0,27.5976,0,42.968,0,0,3,0
71.93332614,0,22.3992,0,42.9805,0,0,3,0
71.96665947,0,18.4032,0,42.9907,0,0,3,0
71.9999928,0,18,0,43.0007,0,0,3,0
72.03332613,0,7.7976,0,43.005,0,0,3,0
72.06665946,0,0,0,43.005,0,0,3,0
72.09999279,0,0,0,43.005,0,0,3,0
72.13332612,0,0,0,43.005,0,0,3,0
72.16665945,0,0,0,43.005,0,0,3,0
72.19999278,0,0,0,43.005,0,0,3,0
72.23332611,0,0,0,43.005,0,0,3,0
