Minutes,Torq (N-m),Km/h,Watts,Km,Cadence,Hrate,ID,Altitude (m)
61.26666054,21.2207,14.8032,80,38.4589,36,0,18,0
61.29999387,16.8949,15.6024,69,38.4676,39,0,18,0
61.3333272,14.9062,15.9984,64,38.4765,41,0,18,0
61.36666053,16.0708,16.2,69,38.4855,41,0,18,0
61.39999386,18.3999,16.6032,79,38.4947,41,0,18,0
61.43332719,15.9895,16.7976,72,38.504,43,0,18,0
61.46666052,21.9856,17.5968,99,38.5138,43,0,18,0
61.49999385,28.2327,18.4032,136,38.524,46,0,18,0
61.53332718,23.6743,19.2024,119,38.5347,48,0,18,0
61.56666051,22.7273,19.5984,119,38.5456,50,0,18,0
61.59999384,23.2179,20.3976,124,38.5569,51,0,18,0
61.63332717,17.4458,20.3976,95,38.5683,52,0,18,0
61.6666605,0,19.3968,0,38.579,0,0,18,0
61.69999383,0,18,0,38.589,0,0,18,0
61.73332716,0,16.9992,0,38.5985,0,0,18,0
61.76666049,0,15.4008,0,38.607,0,0,18,0
61.79999382,0,13.0032,0,38.6143,0,0,18,0
61.83332715,0,11.3976,0,38.6206,0,0,18,0
61.86666048,0,10.3968,0,38.6264,0,0,18,0
61.89999381,0,10.3968,0,38.6321,0,0,18,0
61.93332714,0,9.5976,0,38.6375,0,0,18,0
61.96666047,0,10.2024,0,38.6431,0,0,18,0
61.9999938,0,11.3976,0,38.6495,0,0,18,0
62.03332713,0,10.0008,0,38.655,0,0,18,0
62.06666046,0,10.8,0,38.661,0,0,18,0
62.09999379,0,10.3968,0,38.6668,0,0,18,0
62.13332712,0,10.8,0,38.6728,0,0,18,0
62.16666045,0,11.2032,0,38.679,0,0,18,0
62.19999378,0,11.5992,0,38.6855,0,0,18,0
62.23332711,14.1593,11.5992,43,38.6919,29,0,18,0
62.26666044,15.4764,11.8008,47,38.6985,29,0,18,0
62.29999377,15.2789,12.1968,48,38.7052,30,0,18,0
62.3333271,16.0182,12.1968,52,38.712,31,0,18,0
62.36666043,19.6954,13.1976,66,38.7194,32,0,18,0
62.39999376,16.2049,13.1976,56,38.7267,33,0,18,0
62.43332709,33.2861,14.8032,122,38.7349,35,0,19,0
62.46666042,69.8729,19.2024,300,38.7456,41,0,19,0
62.49999375,70.8384,25.4016,408,38.7597,55,0,19,0
62.53332708,57.5766,27.7992,410,38.7751,68,0,19,0
62.56666041,49.447,29.5992,378,38.7916,73,0,19,0
62.59999374,49.447,29.5992,378,38.808,73,0,19,0
62.63332707,50.7229,31.0032,409,38.8252,77,0,19,0
62.6666604,47.157,32.1984,400,38.8431,81,0,19,0
62.69999373,44.5634,32.9976,392,38.8615,84,0,19,0
62.73332706,47.9686,34.2,432,38.8805,86,0,19,0
62.76666039,42.6463,34.7976,393,38.8998,88,0,19,0
62.79999372,40.7723,34.9992,380,38.9192,89,0,19,0
62.83332705,37.6667,35.4024,355,38.9389,90,0,19,0
62.86666038,38.8268,35.7984,370,38.9588,91,0,19,0
62.89999371,40.5845,36.2016,391,38.9789,92,0,19,0
62.93332704,37.6892,36.7992,371,38.9994,94,0,19,0
62.96666037,38.0967,37.2024,379,39.02,95,0,19,0
62.9999937,40.684,38.2032,409,39.0412,96,0,19,0
63.03332703,36.5407,38.3976,375,39.0626,98,0,19,0
63.06666036,34.3389,39.1968,356,39.0844,99,0,19,0
63.09999369,33.709,39.6,353,39.1064,100,0,19,0
63.13332702,35.739,40.0032,378,39.1286,101,0,19,0
63.16666035,29.1114,40.1976,314,39.1509,103,0,19,0
63.19999368,42.4209,41.4,462,39.1739,104,0,19,0
63.23332701,32.6117,41.8032,362,39.1971,106,0,19,0
63.26666034,34.546,41.4,369,39.2201,102,0,19,0
63.29999367,35.1717,41.9976,372,39.2435,101,0,19,0
63.333327,34.7332,42.6024,371,39.2671,102,0,19,0
63.36666033,35.8567,42.6024,383,39.2908,102,0,19,0
63.39999366,31.0584,42.6024,335,39.3145,103,0,19,0
63.43332699,33.3762,42.7968,360,39.3382,103,0,19,0
63.46666032,29.9459,42.7968,323,39.362,103,0,19,0
63.49999365,32.5418,42.7968,351,39.3858,103,0,19,0
63.53332698,35.0753,42.9984,382,39.4097,104,0,19,0
63.56666031,26.1447,42.4008,282,39.4332,103,0,19,0
63.59999364,33.098,42.7968,357,39.457,103,0,19,0
63.63332697,34.0653,42.9984,371,39.4809,104,0,19,0
63.6666603,33.2835,42.7968,359,39.5047,103,0,19,0
63.69999363,28.2734,42.4008,302,39.5282,102,0,19,0
63.73332696,30.0522,41.9976,321,39.5516,102,0,19,0
63.76666029,36.6056,42.1992,391,39.575,102,0,19,0
63.79999362,33.4225,41.9976,357,39.5983,102,0,19,0
63.83332695,31.1061,41.9976,329,39.6217,101,0,19,0
63.86666028,33.9425,41.6016,359,39.6448,101,0,19,0
63.89999361,30.4623,41.4,319,39.6678,100,0,19,0
63.93332694,31.0352,41.4,325,39.6908,100,0,19,0
63.96666027,37.8152,41.9976,396,39.7141,100,0,19,0
63.9999936,32.9971,41.6016,349,39.7372,101,0,19,0
64.03332693,33.3753,41.9976,353,39.7606,101,0,19,0
64.06666026,38.1972,42.4008,404,39.7841,101,0,19,0
64.09999359,37.3546,42.1992,399,39.8076,102,0,19,0
64.13332692,27.8915,41.9976,295,39.8309,101,0,19,0
64.16666025,31.0116,41.6016,328,39.854,101,0,19,0
64.19999358,40.4663,42.6024,428,39.8777,101,0,19,0
64.23332691,33.6098,42.6024,359,39.9013,102,0,19,0
64.26666024,39.1334,42.7968,418,39.9251,102,0,19,0
64.29999357,33.1908,42.7968,358,39.9489,103,0,19,0
64.3333269,33.098,42.6024,357,39.9726,103,0,19,0
64.36666023,34.2106,42.9984,369,39.9965,103,0,19,0
64.39999356,30.5948,42.7968,330,40.0202,103,0,19,0
64.43332689,36.6362,42.1992,399,40.0437,104,0,19,0
64.46666022,0,40.1976,0,40.066,0,0,20,0
64.49999355,0,38.2032,0,40.0872,0,0,20,0
64.53332688,0,36.4032,0,40.1075,0,0,20,0
64.56666021,0,35.4024,0,40.1271,0,0,20,0
64.59999354,0,33.7968,0,40.1459,0,0,20,0
64.63332687,3.97887,32.8032,25,40.1641,60,0,20,0
64.6666602,16.5602,32.4,137,40.1821,79,0,20,0
64.69999353,7.93708,31.6008,64,40.1997,77,0,20,0
64.73332686,7.25747,30.8016,57,40.2168,75,0,20,0
64.76666019,0,29.8008,0,40.2333,0,0,20,0
64.79999352,0,28.3968,0,40.2491,0,0,20,0
64.83332685,0,27.2016,0,40.2642,0,0,20,0
64.86666018,7.01276,26.5968,47,40.279,64,0,20,0
64.89999351,9.40009,26.2008,63,40.2936,64,0,20,0
64.93332684,11.5198,26.2008,76,40.3081,63,0,20,0
64.96666017,11.0651,25.7976,73,40.3225,63,0,20,0
64.9999935,10.3194,25.6032,67,40.3367,62,0,20,0
65.03332683,12.0136,25.6032,78,40.3509,62,0,20,0
65.06666016,0,24.4008,0,40.3645,0,0,20,0
65.09999349,0,24.1992,0,40.3779,0,0,20,0
65.13332682,11.525,23.9976,70,40.3912,58,0,20,0
65.16666015,11.5597,23.6016,69,40.4043,57,0,20,0
65.19999348,0,22.8024,0,40.417,0,0,20,0
65.23332681,0,22.0032,0,40.4292,0,0,20,0
65.26666014,18.9184,21.8016,105,40.4413,53,0,20,0
65.29999347,19.6391,22.1976,109,40.4537,53,0,20,0
65.3333268,18.0376,22.6008,102,40.4662,54,0,20,0
65.36666013,15.5618,22.6008,88,40.4788,54,0,20,0
65.39999346,12.5556,22.3992,71,40.4912,54,0,20,0
65.43332679,12.9092,22.3992,73,40.5037,54,0,20,0
65.46666012,12.9092,22.6008,73,40.5162,54,0,20,0
65.49999345,10.4335,22.6008,59,40.5288,54,0,20,0
65.53332678,10.4335,22.6008,59,40.5413,54,0,20,0
65.56666011,0,21.8016,0,40.5535,0,0,20,0
65.59999344,0,21.6,0,40.5655,0,0,20,0
65.63332677,0,21.6,0,40.5775,0,0,20,0
65.6666601,17.2622,22.3992,94,40.5899,52,0,20,0
65.69999343,10.9907,22.3992,61,40.6023,53,0,20,0
65.73332676,10.6103,22.8024,60,40.615,54,0,20,0
65.76666009,9.37567,22.8024,54,40.6277,55,0,20,0
65.79999342,9.89654,22.6008,57,40.6402,55,0,20,0
65.83332675,10.0798,22.3992,57,40.6527,54,0,20,0
65.86666008,9.5493,22.1976,54,40.665,54,0,20,0
65.89999341,9.00877,22.1976,50,40.6773,53,0,20,0
65.93332674,10.4502,21.8016,58,40.6895,53,0,20,0
65.96666007,13.4057,21.6,73,40.7015,52,0,20,0
65.9999934,13.9567,21.6,76,40.7135,52,0,20,0
66.03332673,15.0585,21.3984,82,40.7253,52,0,20,0
66.06666006,14.6048,21.3984,78,40.7372,51,0,20,0
66.09999339,15.541,21.1968,83,40.749,51,0,20,0
66.13332672,15.6608,21.0024,82,40.7607,50,0,20,0
66.16666005,19.8476,21.0024,106,40.7723,51,0,20,0
66.19999338,20.2445,21.1968,106,40.7841,50,0,20,0
66.23332671,16.6158,20.8008,87,40.7957,50,0,20,0
66.26666004,22.3454,21.1968,117,40.8075,50,0,20,0
66.29999337,22.3454,21.1968,117,40.8192,50,0,20,0
66.3333267,27.8989,22.1976,149,40.8316,51,0,20,0
66.36666003,60.8768,25.6032,357,40.8458,56,0,21,0
66.39999336,64.6888,27.5976,420,40.8611,62,0,21,0
66.43332669,58.8181,29.8008,425,40.8777,69,0,21,0
66.46666002,54.4568,31.8024,422,40.8953,74,0,21,0
66.49999335,51.715,32.9976,417,40.9137,77,0,21,0
66.53332668,40.8232,33.4008,342,40.9322,80,0,21,0
66.56666001,40.4371,34.4016,343,40.9513,81,0,21,0
66.59999334,46.7233,34.9992,411,40.9708,84,0,21,0
66.63332667,44.8255,35.7984,399,40.9907,85,0,21,0
66.66666,42.2584,36.4032,385,41.0109,87,0,21,0
66.69999333,46.2273,37.0008,426,41.0315,88,0,21,0
66.73332666,38.9483,37.2024,363,41.0521,89,0,21,0
66.76665999,37.7728,37.2024,356,41.0728,90,0,21,0
66.79999332,38.4094,37.8,362,41.0938,90,0,21,0
66.83332665,39.339,38.0016,379,41.1149,92,0,21,0
66.86665998,37.5744,38.3976,362,41.1362,92,0,21,0
66.89999331,40.2508,38.8008,392,41.1578,93,0,21,0
66.93332664,39.5178,39.0024,389,41.1795,94,0,21,0
66.96665997,37.2925,39.0024,371,41.2011,95,0,21,0
66.9999933,39.0099,39.6,384,41.2231,94,0,21,0
67.03332663,38.8003,39.3984,386,41.245,95,0,21,0
67.06665996,35.3527,39.0024,348,41.2667,94,0,21,0
67.09999329,40.0258,38.8008,394,41.2882,94,0,21,0
67.13332662,40.3535,39.0024,393,41.3099,93,0,21,0
67.16665995,40.0454,39.0024,390,41.3316,93,0,21,0
67.19999328,41.6883,38.5992,406,41.353,93,0,21,0
67.23332661,37.9918,39.0024,370,41.3747,93,0,21,0
67.26665994,39.1115,39.0024,385,41.3964,94,0,21,0
67.29999327,36.991,39.0024,368,41.418,95,0,21,0
67.3333266,34.9806,39.0024,348,41.4397,95,0,21,0
67.36665993,35.5559,39.1968,350,41.4615,94,0,21,0
67.39999326,35.6575,39.1968,351,41.4832,94,0,21,0
67.43332659,36.3878,39.0024,362,41.5049,95,0,21,0
67.46665992,34.2769,39.1968,341,41.5267,95,0,21,0
67.49999325,41.6601,39.3984,397,41.5486,91,0,21,0
67.53332658,39.0556,39.3984,364,41.5705,89,0,21,0
67.56665991,39.0556,39.3984,364,41.5924,89,0,21,0
67.59999324,38.7398,39.0024,357,41.614,88,0,21,0
67.63332657,36.895,38.8008,340,41.6356,88,0,21,0
67.6666599,45.0336,39.0024,415,41.6572,88,0,21,0
67.69999323,37.3291,38.8008,344,41.6788,88,0,21,0
67.73332656,38.0887,38.8008,351,41.7004,88,0,21,0
67.76665989,42.7548,39.0024,394,41.722,88,0,21,0
67.79999322,38.3033,39.0024,361,41.7437,90,0,21,0
67.83332655,36.2463,38.5992,353,41.7651,93,0,21,0
67.86665988,37.9918,38.8008,370,41.7867,93,0,21,0
67.89999321,35.9382,38.5992,350,41.8081,93,0,21,0
67.93332654,34.5007,38.3976,336,41.8295,93,0,21,0
67.96665987,33.9415,38.2032,327,41.8507,92,0,21,0
67.9999932,38.1972,38.2032,368,41.8719,92,0,21,0
68.03332653,41.1749,38.8008,401,41.8935,93,0,21,0
68.06665986,35.6302,38.8008,347,41.915,93,0,21,0
68.09999319,38.4004,38.8008,378,41.9366,94,0,21,0
68.13332652,36.4702,38.8008,359,41.9581,94,0,21,0
68.16665985,37.8924,39.1968,373,41.9799,94,0,21,0
68.19999318,37.8924,39.1968,373,42.0017,94,0,21,0
68.23332651,35.9622,39.0024,354,42.0234,94,0,21,0
68.26665984,34.9806,39.1968,348,42.0451,95,0,21,0
68.29999317,36.5718,39.1968,360,42.0669,94,0,21,0
68.3333265,40.107,39.1968,399,42.0887,95,0,21,0
68.36665983,35.1816,38.3976,350,42.11,95,0,21,0
68.39999316,0,35.5968,0,42.1298,0,0,22,0
68.43332649,0,33.1992,0,42.1482,0,0,22,0
68.46665982,0,31.6008,0,42.1658,0,0,22,0
68.49999315,0,29.3976,0,42.1821,0,0,22,0
68.53332648,0,27.7992,0,42.1976,0,0,22,0
68.56665981,0,25.9992,0,42.212,0,0,22,0
68.59999314,0,24.7968,0,42.2258,0,0,22,0
68.63332647,0,23.4,0,42.2388,0,0,22,0
68.6666598,0,22.1976,0,42.2511,0,0,22,0
68.69999313,12.9726,21.6,72,42.2631,53,0,22,0
68.73332646,12.1707,21.1968,65,42.2749,51,0,22,0
68.76665979,12.4141,20.3976,65,42.2862,50,0,22,0
68.79999312,12.1356,20.0016,61,42.2973,48,0,22,0
68.83332645,17.27,19.5984,85,42.3082,47,0,22,0
68.86665978,20.9272,19.2024,103,42.3189,47,0,22,0
68.89999311,12.4141,18.2016,65,42.329,50,0,22,0
68.93332644,13.5538,18.2016,88,42.3391,62,0,22,0
68.96665977,14.0159,18,91,42.3491,62,0,22,0
68.9999931,16.7883,18.2016,109,42.3592,62,0,22,0
69.03332643,16.6734,18.4032,110,42.3695,63,0,22,0
69.06665976,15.07,18.5976,101,42.3798,64,0,22,0
69.09999309,13.9567,18.5976,95,42.3901,65,0,22,0
69.13332642,0,17.7984,0,42.4,0,0,22,0
69.16665975,19.0986,17.4024,120,42.4097,60,0,22,0
69.19999308,15.1197,17.5968,95,42.4195,60,0,22,0
69.23332641,12.9933,17.7984,83,42.4293,61,0,22,0
69.26665974,15.6546,18,100,42.4393,61,0,22,0
69.29999307,15.094,18,98,42.4493,62,0,22,0
69.3333264,18.4923,18.5976,122,42.4597,63,0,22,0
69.36665973,18.5018,18.7992,124,42.4701,64,0,22,0
69.39999306,18.2171,19.0008,124,42.4807,65,0,22,0
69.43332639,14.6133,19.0008,101,42.4912,66,0,22,0
69.46665972,13.0218,19.2024,90,42.5019,66,0,22,0
69.49999305,13.6005,19.2024,94,42.5126,66,0,22,0
69.53332638,15.9155,19.3968,110,42.5233,66,0,22,0
69.56665971,14.5377,19.5984,102,42.5342,67,0,22,0
69.59999304,14.6803,19.5984,103,42.5451,67,0,22,0
69.63332637,12.0771,20.0016,86,42.5562,68,0,22,0
69.6666597,10.547,19.0008,74,42.5668,67,0,22,0
69.69999303,15.0474,18.4032,104,42.577,66,0,22,0
69.73332636,11.0651,17.5968,73,42.5868,63,0,22,0
69.76665969,0,17.7984,0,42.5967,0,0,22,0
69.79999302,11.3398,18.5976,76,42.607,64,0,22,0
69.83332635,9.40009,18.4032,63,42.6172,64,0,22,0
69.86665968,8.48826,18.4032,56,42.6275,63,0,22,0
69.89999301,11.0651,18.2016,73,42.6376,63,0,22,0
69.93332634,10.4445,18.4032,70,42.6478,64,0,22,0
69.96665967,9.5493,18,63,42.6578,63,0,22,0
69.999993,8.00909,17.5968,52,42.6676,62,0,22,0
70.03332633,9.39275,17.4024,60,42.6772,61,0,22,0
70.06665966,9.5493,17.5968,60,42.687,60,0,22,0
70.09999299,9.07183,17.5968,57,42.6968,60,0,22,0
70.13332632,10.9582,17.7984,70,42.7067,61,0,22,0
70.16665965,11.3975,18,74,42.7167,62,0,22,0
70.19999298,7.54702,18,49,42.7267,62,0,22,0
70.23332631,8.93321,17.7984,58,42.7366,62,0,22,0
70.26665964,9.08723,18,59,42.7466,62,0,22,0
70.29999297,12.1261,18.4032,80,42.7568,63,0,22,0
70.3333263,14.5443,19.3968,99,42.7676,65,0,22,0
70.36665963,12.4983,19.8,89,42.7786,68,0,22,0
70.39999296,30.2619,22.1976,225,42.7909,71,0,23,0
70.43332629,40.5564,25.6032,361,42.8051,85,0,23,0
70.46665962,30.2733,27.5976,298,42.8205,94,0,23,0
70.49999295,25.8221,29.0016,265,42.8366,98,0,23,0
70.53332628,28.5474,30.8016,284,42.8537,95,0,23,0
70.56665961,35.7329,32.1984,348,42.8716,93,0,23,0
70.59999294,32.6524,33.1992,318,42.89,93,0,23,0
70.63332627,30.8137,34.6032,313,42.9092,97,0,23,0
70.6666596,30.0803,35.4024,315,42.9289,100,0,23,0
70.69999293,28.9288,36,309,42.9489,102,0,23,0
70.73332626,28.4642,36.7992,310,42.9693,104,0,23,0
70.76665959,28.3776,37.3968,315,42.9901,106,0,23,0
70.79999292,27.9405,37.8,316,43.0111,108,0,23,0
70.83332625,26.9679,37.8,305,43.0321,108,0,23,0
70.86665958,28.9107,38.5992,330,43.0536,109,0,23,0
70.89999291,25.0346,38.8008,291,43.0751,111,0,23,0
70.93332624,26.3251,37.8,306,43.0961,111,0,23,0
70.96665957,26.7027,39.1968,302,43.1179,108,0,23,0
70.9999929,31.5789,39.8016,334,43.14,101,0,23,0
71.03332623,27.5244,39.6,294,43.162,102,0,23,0
71.06665956,28.367,39.6,303,43.184,102,0,23,0
71.09999289,28.367,39.6,303,43.206,102,0,23,0
71.13332622,30.1458,40.0032,322,43.2282,102,0,23,0
71.16665955,28.5543,40.0032,305,43.2505,102,0,23,0
71.19999288,29.2096,40.0032,312,43.2727,102,0,23,0
71.23332621,30.4094,40.3992,328,43.2951,103,0,23,0
71.26665954,28.4642,40.8024,310,43.3178,104,0,23,0
71.29999287,27.7384,40.8024,305,43.3405,105,0,23,0
71.3333262,26.5561,41.1984,292,43.3633,105,0,23,0
71.36665953,29.2845,41.1984,322,43.3862,105,0,23,0
71.39999286,26.4652,40.9968,291,43.409,105,0,23,0
71.43332619,30.6487,40.9968,337,43.4318,105,0,23,0
71.46665952,31.1944,41.1984,343,43.4547,105,0,23,0
71.49999285,25.4648,40.9968,280,43.4775,105,0,23,0
71.53332618,28.6479,41.1984,318,43.5003,106,0,23,0
71.56665951,25.9195,40.9968,285,43.5231,105,0,23,0
71.59999284,31.801,41.4,353,43.5461,106,0,23,0
71.63332617,25.0444,41.6016,278,43.5692,106,0,23,0
71.6666595,27.9203,40.8024,307,43.5919,105,0,23,0
71.69999283,30.0252,40.1976,327,43.6142,104,0,23,0
71.73332616,29.4988,39.0024,312,43.6359,101,0,23,0
71.76665949,30.2877,38.5992,314,43.6573,99,0,23,0
71.79999282,33.4225,38.2032,343,43.6786,98,0,23,0
71.83332615,30.1246,37.3968,306,43.6993,97,0,23,0
71.86665948,30.1246,37.3968,306,43.7201,97,0,23,0
71.89999281,30.9598,36.7992,308,43.7406,95,0,23,0
71.93332614,32.2035,36.7992,317,43.761,94,0,23,0
71.96665947,32.9605,36.2016,321,43.7811,93,0,23,0
71.9999928,31.7283,36.2016,309,43.8012,93,0,23,0
72.03332613,29.6747,36.7992,289,43.8217,93,0,23,0
72.06665946,40.9256,36,390,43.8417,91,0,23,0
72.09999279,34.8392,35.4024,332,43.8613,91,0,23,0
72.13332612,35.2263,35.2008,332,43.8809,90,0,23,0
72.16665945,35.1202,34.9992,331,43.9003,90,0,23,0
72.19999278,31.0839,34.7976,319,43.9197,98,0,23,0
72.23332611,29.6983,34.7976,311,43.939,100,0,23,0
72.26665944,32.5062,34.4016,337,43.9581,99,0,23,0
72.29999277,30.0948,34.4016,312,43.9772,99,0,23,0
72.3333261,32.0239,34.4016,332,43.9963,99,0,23,0
72.36665943,32.2532,34.4016,331,44.0155,98,0,23,0
72.39999276,31.3059,33.7968,318,44.0342,97,0,23,0
72.43332609,33.3231,33.7968,335,44.053,96,0,23,0
72.46665942,32.5273,33.6024,327,44.0717,96,0,23,0
72.49999275,33.5733,33.1992,334,44.0901,95,0,23,0
72.53332608,38.1972,32.8032,380,44.1083,95,0,23,0
72.56665941,34.0321,32.6016,335,44.1265,94,0,23,0
72.59999274,37.1813,32.6016,366,44.1446,94,0,23,0
72.63332607,34.2352,32.6016,337,44.1627,94,0,23,0
72.6666594,33.5766,32.4,327,44.1807,93,0,23,0
72.69999273,35.4248,32.4,345,44.1987,93,0,23,0
72.73332606,31.9694,32.4,308,44.2167,92,0,23,0
72.76665939,33.1658,32.4,323,44.2347,93,0,23,0
72.79999272,34.5007,32.6016,336,44.2528,93,0,23,0
72.83332605,35.8607,32.6016,353,44.2709,94,0,23,0
72.86665938,35.2511,32.6016,347,44.289,94,0,23,0
72.89999271,33.2194,32.1984,327,44.3069,94,0,23,0
72.93332604,34.9464,32.9976,344,44.3252,94,0,23,0
72.96665937,32.5681,33.7968,324,44.344,95,0,23,0
72.9999927,30.5379,33.4008,307,44.3626,96,0,23,0
73.03332603,31.3059,33.7968,318,44.3813,97,0,23,0
73.06665936,29.8292,33.9984,303,44.4002,97,0,23,0
73.09999269,34.8087,34.4016,339,44.4193,93,0,23,0
73.13332602,34.0127,35.2008,317,44.4389,89,0,23,0
73.16665935,33.847,35.5968,319,44.4587,90,0,23,0
73.19999268,33.6849,35.4024,321,44.4783,91,0,23,0
73.23332601,35.6787,36,340,44.4983,91,0,23,0
73.26665934,35.1871,36.5976,339,44.5187,92,0,23,0
73.29999267,38.2999,36.5976,373,44.539,93,0,23,0
73.333326,35.6575,37.0008,351,44.5596,94,0,23,0
73.36665933,35.0811,37.5984,349,44.5804,95,0,23,0
73.39999266,27.4542,37.5984,276,44.6013,96,0,23,0
73.43332599,30.6373,38.2032,308,44.6226,96,0,23,0
73.46665932,36.2484,38.3976,372,44.6439,98,0,23,0
73.49999265,28.8408,38.5992,299,44.6653,99,0,23,0
73.53332598,30.9397,39.1968,324,44.6871,100,0,23,0
73.56665931,29.1254,39.1968,305,44.7089,100,0,23,0
73.59999264,31.1061,39.8016,329,44.731,101,0,23,0
73.63332597,27.0563,39.8016,289,44.7531,102,0,23,0
73.6666593,27.2297,39.3984,288,44.775,101,0,23,0
73.69999263,36.0439,39.8016,385,44.7971,102,0,23,0
73.73332596,27.7117,40.0032,296,44.8193,102,0,23,0
73.76665929,27.4308,40.0032,293,44.8416,102,0,23,0
73.79999262,23.4988,40.1976,251,44.8639,102,0,23,0
73.83332595,30.117,40.8024,328,44.8866,104,0,23,0
73.86665928,25.7651,41.4,286,44.9096,106,0,23,0
73.89999261,24.4138,41.1984,271,44.9324,106,0,23,0
73.93332594,28.8298,40.8024,317,44.9551,105,0,23,0
73.96665927,28.3751,41.1984,312,44.978,105,0,23,0
73.9999926,23.506,41.4,256,45.001,104,0,23,0
74.03332593,34.0252,40.1976,367,45.0233,103,0,23,0
74.06665926,30.3925,40.6008,331,45.0459,104,0,23,0
74.09999259,27.4542,40.6008,299,45.0684,104,0,23,0
74.13332592,29.3755,40.8024,323,45.0911,105,0,23,0
74.16665925,29.0117,40.9968,319,45.1139,105,0,23,0
74.19999258,27.4542,40.6008,299,45.1364,104,0,23,0
74.23332591,30.224,40.1976,326,45.1588,103,0,23,0
74.26665924,35.2304,40.1976,380,45.1811,103,0,23,0
74.29999257,32.0782,40.0032,346,45.2033,103,0,23,0
74.3333259,26.7569,39.0024,283,45.225,101,0,23,0
74.36665923,28.0749,38.3976,294,45.2463,100,0,23,0
74.39999256,26.2118,37.8,269,45.2673,98,0,23,0
74.43332589,29.2447,37.3968,294,45.2881,96,0,23,0
74.46665922,28.8489,37.0008,287,45.3087,95,0,23,0
74.49999255,29.3667,36.2016,286,45.3288,93,0,23,0
74.53332588,30.9314,36,298,45.3488,92,0,23,0
74.56665921,32.3846,35.5968,312,45.3686,92,0,23,0
74.59999254,30.8516,35.4024,294,45.3882,91,0,23,0
74.63332587,35.0491,35.4024,334,45.4079,91,0,23,0
74.6666592,32.3207,34.7976,308,45.4272,91,0,23,0
74.69999253,30.9011,34.7976,288,45.4466,89,0,23,0
74.73332586,31.3608,34.7976,289,45.4659,88,0,23,0
74.76665919,40.1505,34.7976,370,45.4852,88,0,23,0
74.79999252,33.1543,34.6032,309,45.5044,89,0,23,0
74.83332585,37.8753,34.9992,353,45.5239,89,0,23,0
74.86665918,36.1586,34.9992,337,45.5433,89,0,23,0
74.89999251,34.3345,34.7976,320,45.5627,89,0,23,0
74.93332584,34.3775,35.2008,324,45.5822,90,0,23,0
74.96665917,31.223,34.9992,291,45.6017,89,0,23,0
74.9999925,31.3303,34.6032,292,45.6209,89,0,23,0
75.03332583,32.7251,34.6032,305,45.6401,89,0,23,0
75.06665916,35.0856,34.6032,327,45.6593,89,0,23,0
75.09999249,34.4418,34.9992,321,45.6788,89,0,23,0
75.13332582,34.9783,34.7976,326,45.6981,89,0,23,0
75.16665915,37.3388,34.7976,348,45.7174,89,0,23,0
75.19999248,32.0239,35.4024,332,45.7371,99,0,23,0
75.23332581,27.502,35.2008,288,45.7567,100,0,23,0
75.26665914,26.8335,34.9992,281,45.7761,100,0,23,0
75.29999247,36.5574,35.7984,379,45.796,99,0,23,0
75.3333258,33.4225,36.2016,322,45.8161,92,0,23,0
75.36665913,35.4248,36.5976,345,45.8364,93,0,23,0
75.39999246,34.0321,36,335,45.8564,94,0,23,0
75.43332579,0,33.4008,0,45.875,0,0,24,0
75.46665912,0,31.9968,0,45.8928,0,0,24,0
75.49999245,0,30.0024,0,45.9094,0,0,24,0
75.53332578,0,28.2024,0,45.9251,0,0,24,0
75.56665911,0,26.7984,0,45.94,0,0,24,0
75.59999244,0,24.9984,0,45.9539,0,0,24,0
75.63332577,0,23.6016,0,45.967,0,0,24,0
75.6666591,14.5667,22.9968,90,45.9798,59,0,24,0
75.69999243,12.5649,22.1976,75,45.9921,57,0,24,0
75.73332576,12.1071,21.8016,71,46.0042,56,0,24,0
75.76665909,13.1954,21.6,76,46.0162,55,0,24,0
75.79999242,12.8481,21.1968,74,46.028,55,0,24,0
75.83332575,14.8545,21.0024,84,46.0397,54,0,24,0
75.86665908,17.1167,20.8008,95,46.0512,53,0,24,0
75.89999241,16.0356,20.5992,89,46.0627,53,0,24,0
75.93332574,18.0175,20.5992,100,46.0741,53,0,24,0
75.96665907,17.477,20.8008,97,46.0857,53,0,24,0
75.9999924,18.9218,21.1968,107,46.0974,54,0,24,0
76.03332573,18.925,21.6,109,46.1094,55,0,24,0
76.06665906,19.0986,21.6,110,46.1214,55,0,24,0
76.09999239,18.2305,21.6,105,46.1334,55,0,24,0
76.13332572,17.7096,21.8016,102,46.1456,55,0,24,0
76.16665905,16.8818,21.6,99,46.1576,56,0,24,0
76.19999238,16.147,21.6,93,46.1696,55,0,24,0
76.23332571,17.0151,21.3984,98,46.1814,55,0,24,0
76.26665904,18.2144,21.3984,103,46.1933,54,0,24,0
76.29999237,18.0569,21.3984,104,46.2052,55,0,24,0
76.3333257,18.4041,21.3984,106,46.2171,55,0,24,0
76.36665903,20.1403,21.6,116,46.2291,55,0,24,0
76.39999236,19.0986,21.6,110,46.2411,55,0,24,0
76.43332569,18.2305,21.6,105,46.2531,55,0,24,0
76.46665902,17.1887,21.6,99,46.2651,55,0,24,0
76.49999235,18.0569,21.3984,104,46.277,55,0,24,0
76.53332568,18.2144,21.3984,103,46.2889,54,0,24,0
76.56665901,19.8059,21.1968,112,46.3007,54,0,24,0
